date,side,signal_ts,failure_ts,reassert_ts,entry_ts,entry,stop,exit_ts,exit,reason,risk,net_points,netR,dollars
2022-01-11,1,2022-01-11 10:00:00,2022-01-11 10:20:00,2022-01-11 10:55:00,2022-01-11 11:00:00,18177.5,18117.0,2022-01-11 12:25:00,18404.5,thesis_flip,60.5,226.25,3.739669421487603,4525.0
2022-01-13,-1,2022-01-13 10:00:00,2022-01-13 10:20:00,2022-01-13 10:30:00,2022-01-13 10:35:00,18433.25,18527.75,2022-01-13 11:25:00,18402.5,thesis_flip,94.5,30.0,0.31746031746031744,600.0
2022-01-14,1,2022-01-14 09:50:00,2022-01-14 10:20:00,2022-01-14 11:20:00,2022-01-14 11:25:00,18078.25,18031.25,2022-01-14 12:05:00,18131.25,thesis_flip,47.0,52.25,1.1117021276595744,1045.0
2022-01-17,-1,2022-01-17 09:45:00,2022-01-17 10:15:00,2022-01-17 10:20:00,2022-01-17 10:25:00,18173.25,18209.5,2022-01-17 10:40:00,18197.75,thesis_flip,36.25,-25.25,-0.696551724137931,-505.0
2022-01-21,-1,2022-01-21 09:50:00,2022-01-21 10:05:00,2022-01-21 10:10:00,2022-01-21 10:15:00,17212.5,17300.5,2022-01-21 10:30:00,17300.5,stop,88.0,-88.75,-1.0085227272727273,-1775.0
2022-01-24,-1,2022-01-24 10:05:00,2022-01-24 10:35:00,2022-01-24 10:45:00,2022-01-24 10:50:00,16657.0,16779.5,2022-01-24 12:00:00,16546.0,thesis_flip,122.5,110.25,0.9,2205.0
2022-01-25,-1,2022-01-25 09:45:00,2022-01-25 10:40:00,2022-01-25 10:55:00,2022-01-25 11:00:00,16739.5,16856.25,2022-01-25 11:55:00,16715.0,thesis_flip,116.75,23.75,0.20342612419700215,475.0
2022-02-01,-1,2022-02-01 10:00:00,2022-02-01 10:45:00,2022-02-01 11:20:00,2022-02-01 11:25:00,17484.25,17530.25,2022-02-01 11:45:00,17530.25,stop,46.0,-46.75,-1.016304347826087,-935.0
2022-02-02,-1,2022-02-02 09:45:00,2022-02-02 10:15:00,2022-02-02 10:20:00,2022-02-02 10:25:00,17677.0,17781.75,2022-02-02 10:50:00,17700.0,thesis_flip,104.75,-23.75,-0.22673031026252982,-475.0
2022-02-03,1,2022-02-03 10:25:00,2022-02-03 10:35:00,2022-02-03 11:10:00,2022-02-03 11:15:00,17413.75,17325.5,2022-02-03 11:25:00,17325.5,stop,88.25,-89.0,-1.0084985835694051,-1780.0
2022-02-04,1,2022-02-04 10:00:00,2022-02-04 10:40:00,2022-02-04 11:25:00,2022-02-04 11:30:00,17153.75,17055.0,2022-02-04 14:15:00,17330.75,thesis_flip,98.75,176.25,1.7848101265822784,3525.0
2022-02-11,-1,2022-02-11 09:55:00,2022-02-11 10:20:00,2022-02-11 11:05:00,2022-02-11 11:10:00,17212.25,17338.0,2022-02-11 13:10:00,17154.5,thesis_flip,125.75,57.0,0.4532803180914513,1140.0
2022-02-14,1,2022-02-14 09:50:00,2022-02-14 10:15:00,2022-02-14 10:45:00,2022-02-14 10:50:00,16921.0,16817.0,2022-02-14 13:00:00,16961.5,thesis_flip,104.0,39.75,0.38221153846153844,795.0
2022-02-16,-1,2022-02-16 09:50:00,2022-02-16 10:05:00,2022-02-16 11:15:00,2022-02-16 11:20:00,17040.25,17092.5,2022-02-16 12:00:00,17071.0,thesis_flip,52.25,-31.5,-0.6028708133971292,-630.0
2022-02-22,1,2022-02-22 09:45:00,2022-02-22 10:10:00,2022-02-22 10:25:00,2022-02-22 10:30:00,16718.0,16586.5,2022-02-22 10:50:00,16586.5,stop,131.5,-132.25,-1.005703422053232,-2645.0
2022-02-24,1,2022-02-24 09:45:00,2022-02-24 10:25:00,2022-02-24 10:45:00,2022-02-24 10:50:00,16043.0,15859.25,2022-02-24 11:45:00,16066.25,thesis_flip,183.75,22.5,0.12244897959183673,450.0
2022-02-28,1,2022-02-28 09:55:00,2022-02-28 10:15:00,2022-02-28 10:30:00,2022-02-28 10:35:00,16735.25,16646.25,2022-02-28 11:15:00,16808.0,thesis_flip,89.0,72.0,0.8089887640449438,1440.0
2022-03-02,-1,2022-03-02 10:05:00,2022-03-02 10:35:00,2022-03-02 10:50:00,2022-03-02 10:55:00,16632.5,16738.0,2022-03-02 11:00:00,16738.0,stop,105.5,-106.25,-1.0071090047393365,-2125.0
2022-03-04,-1,2022-03-04 09:45:00,2022-03-04 10:15:00,2022-03-04 10:55:00,2022-03-04 11:00:00,16394.5,16564.0,2022-03-04 11:40:00,16414.5,thesis_flip,169.5,-20.75,-0.1224188790560472,-415.0
2022-03-08,-1,2022-03-08 10:00:00,2022-03-08 10:35:00,2022-03-08 11:05:00,2022-03-08 11:10:00,15873.75,15956.25,2022-03-08 11:50:00,15832.5,thesis_flip,82.5,40.5,0.4909090909090909,810.0
2022-03-09,1,2022-03-09 10:20:00,2022-03-09 10:30:00,2022-03-09 10:55:00,2022-03-09 11:00:00,16278.25,16212.25,2022-03-09 11:10:00,16212.25,stop,66.0,-66.75,-1.0113636363636365,-1335.0
2022-03-11,-1,2022-03-11 09:50:00,2022-03-11 10:20:00,2022-03-11 11:00:00,2022-03-11 11:05:00,16154.0,16220.5,2022-03-11 11:50:00,16078.25,thesis_flip,66.5,75.0,1.1278195488721805,1500.0
2022-03-14,1,2022-03-14 10:05:00,2022-03-14 10:25:00,2022-03-14 10:50:00,2022-03-14 10:55:00,15983.75,15907.25,2022-03-14 11:10:00,15957.0,thesis_flip,76.5,-27.5,-0.35947712418300654,-550.0
2022-03-15,1,2022-03-15 10:00:00,2022-03-15 10:50:00,2022-03-15 11:25:00,2022-03-15 11:30:00,15975.25,15780.75,2022-03-15 11:55:00,15971.0,thesis_flip,194.5,-5.0,-0.02570694087403599,-100.0
2022-03-16,1,2022-03-16 09:45:00,2022-03-16 10:25:00,2022-03-16 10:30:00,2022-03-16 10:35:00,16470.25,16310.5,2022-03-16 12:15:00,16422.75,thesis_flip,159.75,-48.25,-0.30203442879499215,-965.0
2022-03-17,1,2022-03-17 09:50:00,2022-03-17 10:50:00,2022-03-17 11:05:00,2022-03-17 11:10:00,16513.25,16462.0,2022-03-17 11:50:00,16504.5,thesis_flip,51.25,-9.5,-0.18536585365853658,-190.0
2022-04-01,-1,2022-04-01 09:50:00,2022-04-01 10:30:00,2022-04-01 11:10:00,2022-04-01 11:15:00,17474.75,17519.25,2022-04-01 11:55:00,17418.5,thesis_flip,44.5,55.5,1.247191011235955,1110.0
2022-04-05,-1,2022-04-05 09:50:00,2022-04-05 10:10:00,2022-04-05 10:15:00,2022-04-05 10:20:00,17568.0,17721.0,2022-04-05 10:55:00,17602.5,thesis_flip,153.0,-35.25,-0.23039215686274508,-705.0
2022-04-08,-1,2022-04-08 09:50:00,2022-04-08 10:20:00,2022-04-08 10:40:00,2022-04-08 10:45:00,17004.25,17049.25,2022-04-08 10:50:00,17049.25,stop,45.0,-45.75,-1.0166666666666666,-915.0
2022-04-14,-1,2022-04-14 09:50:00,2022-04-14 10:20:00,2022-04-14 10:35:00,2022-04-14 10:40:00,16659.5,16761.25,2022-04-14 11:05:00,16681.25,thesis_flip,101.75,-22.5,-0.22113022113022113,-450.0
2022-04-20,-1,2022-04-20 10:10:00,2022-04-20 10:45:00,2022-04-20 11:00:00,2022-04-20 11:05:00,16709.5,16769.0,2022-04-20 11:45:00,16695.0,thesis_flip,59.5,13.75,0.23109243697478993,275.0
2022-04-21,-1,2022-04-21 10:10:00,2022-04-21 10:20:00,2022-04-21 10:40:00,2022-04-21 10:45:00,16759.25,16812.5,2022-04-21 11:05:00,16724.0,thesis_flip,53.25,34.5,0.647887323943662,690.0
2022-04-22,-1,2022-04-22 10:20:00,2022-04-22 10:55:00,2022-04-22 11:30:00,2022-04-22 11:35:00,16216.0,16293.75,2022-04-22 12:25:00,16140.5,thesis_flip,77.75,74.75,0.9614147909967846,1495.0
2022-05-03,1,2022-05-03 09:55:00,2022-05-03 10:30:00,2022-05-03 11:00:00,2022-05-03 11:05:00,15686.75,15596.75,2022-05-03 11:40:00,15701.0,thesis_flip,90.0,13.5,0.15,270.0
2022-05-10,-1,2022-05-10 09:45:00,2022-05-10 10:50:00,2022-05-10 11:05:00,2022-05-10 11:10:00,14806.25,15157.0,2022-05-10 11:40:00,14922.75,thesis_flip,350.75,-117.25,-0.33428367783321455,-2345.0
2022-05-11,1,2022-05-11 09:45:00,2022-05-11 10:25:00,2022-05-11 11:25:00,2022-05-11 11:30:00,14938.5,14838.5,2022-05-11 11:55:00,14913.0,thesis_flip,100.0,-26.25,-0.2625,-525.0
2022-05-17,-1,2022-05-17 10:05:00,2022-05-17 10:20:00,2022-05-17 10:25:00,2022-05-17 10:30:00,15027.25,15087.25,2022-05-17 11:00:00,14984.5,thesis_flip,60.0,42.0,0.7,840.0
2022-05-18,-1,2022-05-18 09:55:00,2022-05-18 10:20:00,2022-05-18 11:00:00,2022-05-18 11:05:00,14887.75,14980.5,2022-05-18 11:45:00,14801.25,thesis_flip,92.75,85.75,0.9245283018867925,1715.0
2022-05-19,-1,2022-05-19 09:45:00,2022-05-19 10:05:00,2022-05-19 10:25:00,2022-05-19 10:30:00,14530.75,14629.5,2022-05-19 10:55:00,14574.0,thesis_flip,98.75,-44.0,-0.44556962025316454,-880.0
2022-05-20,-1,2022-05-20 10:05:00,2022-05-20 10:40:00,2022-05-20 10:45:00,2022-05-20 10:50:00,14511.5,14574.0,2022-05-20 11:35:00,14402.75,thesis_flip,62.5,108.0,1.728,2160.0
2022-05-25,1,2022-05-25 10:25:00,2022-05-25 11:00:00,2022-05-25 11:10:00,2022-05-25 11:15:00,14511.0,14456.5,2022-05-25 11:30:00,14456.5,stop,54.5,-55.25,-1.0137614678899083,-1105.0
2022-05-27,1,2022-05-27 09:55:00,2022-05-27 10:25:00,2022-05-27 11:10:00,2022-05-27 11:15:00,15179.0,15122.75,2022-05-27 12:20:00,15207.25,thesis_flip,56.25,27.5,0.4888888888888889,550.0
2022-05-31,-1,2022-05-31 10:00:00,2022-05-31 10:35:00,2022-05-31 11:05:00,2022-05-31 11:10:00,15223.25,15276.0,2022-05-31 11:40:00,15249.25,thesis_flip,52.75,-26.75,-0.5071090047393365,-535.0
2022-06-02,1,2022-06-02 10:10:00,2022-06-02 10:45:00,2022-06-02 11:00:00,2022-06-02 11:05:00,15256.25,15117.0,2022-06-02 13:15:00,15394.75,thesis_flip,139.25,137.75,0.9892280071813285,2755.0
2022-06-07,1,2022-06-07 09:45:00,2022-06-07 10:10:00,2022-06-07 10:25:00,2022-06-07 10:30:00,15211.5,15112.0,2022-06-07 11:05:00,15274.5,thesis_flip,99.5,62.25,0.6256281407035176,1245.0
2022-06-08,1,2022-06-08 09:45:00,2022-06-08 10:25:00,2022-06-08 11:10:00,2022-06-08 11:15:00,15364.25,15307.25,2022-06-08 11:45:00,15349.25,thesis_flip,57.0,-15.75,-0.27631578947368424,-315.0
2022-06-09,1,2022-06-09 09:50:00,2022-06-09 10:15:00,2022-06-09 10:25:00,2022-06-09 10:30:00,15269.0,15174.5,2022-06-09 10:50:00,15229.0,thesis_flip,94.5,-40.75,-0.4312169312169312,-815.0
2022-06-10,-1,2022-06-10 09:50:00,2022-06-10 10:30:00,2022-06-10 10:55:00,2022-06-10 11:00:00,14476.75,14599.25,2022-06-10 11:20:00,14491.25,thesis_flip,122.5,-15.25,-0.12448979591836734,-305.0
2022-06-15,1,2022-06-15 10:00:00,2022-06-15 10:10:00,2022-06-15 11:00:00,2022-06-15 11:05:00,14102.75,14055.25,2022-06-15 12:35:00,14141.25,thesis_flip,47.5,37.75,0.7947368421052632,755.0
2022-06-27,-1,2022-06-27 09:45:00,2022-06-27 10:20:00,2022-06-27 11:05:00,2022-06-27 11:10:00,14687.25,14740.25,2022-06-27 11:25:00,14723.0,thesis_flip,53.0,-36.5,-0.6886792452830188,-730.0
2022-06-28,-1,2022-06-28 10:05:00,2022-06-28 10:35:00,2022-06-28 10:45:00,2022-06-28 10:50:00,14545.0,14651.25,2022-06-28 12:30:00,14402.5,thesis_flip,106.25,141.75,1.3341176470588236,2835.0
2022-06-29,1,2022-06-29 09:50:00,2022-06-29 10:25:00,2022-06-29 10:40:00,2022-06-29 10:45:00,14322.75,14221.75,2022-06-29 11:00:00,14282.5,thesis_flip,101.0,-41.0,-0.40594059405940597,-820.0
2022-07-04,-1,2022-07-04 10:05:00,2022-07-04 10:40:00,2022-07-04 11:20:00,2022-07-04 11:25:00,14149.0,14160.75,2022-07-04 12:10:00,14157.5,thesis_flip,11.75,-9.25,-0.7872340425531915,-185.0
2022-07-05,1,2022-07-05 10:10:00,2022-07-05 10:25:00,2022-07-05 10:35:00,2022-07-05 10:40:00,14180.0,14054.5,2022-07-05 12:05:00,14143.75,thesis_flip,125.5,-37.0,-0.2948207171314741,-740.0
2022-07-07,1,2022-07-07 10:05:00,2022-07-07 10:30:00,2022-07-07 10:50:00,2022-07-07 10:55:00,14655.5,14597.5,2022-07-07 11:25:00,14633.75,thesis_flip,58.0,-22.5,-0.3879310344827586,-450.0
2022-07-11,-1,2022-07-11 10:00:00,2022-07-11 10:25:00,2022-07-11 10:55:00,2022-07-11 11:00:00,14499.75,14559.0,2022-07-11 12:15:00,14520.25,thesis_flip,59.25,-21.25,-0.35864978902953587,-425.0
2022-07-13,1,2022-07-13 09:45:00,2022-07-13 10:05:00,2022-07-13 10:30:00,2022-07-13 10:35:00,14301.0,14189.25,2022-07-13 11:25:00,14363.5,thesis_flip,111.75,61.75,0.5525727069351231,1235.0
2022-07-18,1,2022-07-18 09:45:00,2022-07-18 10:35:00,2022-07-18 10:55:00,2022-07-18 11:00:00,14728.5,14686.75,2022-07-18 12:35:00,14752.0,thesis_flip,41.75,22.75,0.5449101796407185,455.0
2022-07-19,1,2022-07-19 10:25:00,2022-07-19 10:55:00,2022-07-19 11:00:00,2022-07-19 11:05:00,14750.0,14668.25,2022-07-19 11:20:00,14741.0,thesis_flip,81.75,-9.75,-0.11926605504587157,-195.0
2022-07-20,1,2022-07-20 10:10:00,2022-07-20 10:40:00,2022-07-20 10:45:00,2022-07-20 10:50:00,15042.0,14908.75,2022-07-20 12:30:00,15074.75,thesis_flip,133.25,32.0,0.2401500938086304,640.0
2022-07-25,-1,2022-07-25 10:15:00,2022-07-25 10:45:00,2022-07-25 11:10:00,2022-07-25 11:15:00,14906.25,14971.0,2022-07-25 11:30:00,14950.5,thesis_flip,64.75,-45.0,-0.694980694980695,-900.0
2022-07-27,1,2022-07-27 09:45:00,2022-07-27 10:20:00,2022-07-27 10:50:00,2022-07-27 10:55:00,15012.5,14963.75,2022-07-27 11:25:00,15003.75,thesis_flip,48.75,-9.5,-0.19487179487179487,-190.0
2022-08-04,-1,2022-08-04 10:30:00,2022-08-04 11:05:00,2022-08-04 11:10:00,2022-08-04 11:15:00,15797.5,15859.25,2022-08-04 11:50:00,15854.0,thesis_flip,61.75,-57.25,-0.9271255060728745,-1145.0
2022-08-08,1,2022-08-08 09:50:00,2022-08-08 10:10:00,2022-08-08 11:00:00,2022-08-08 11:05:00,15947.0,15904.5,2022-08-08 11:15:00,15904.5,stop,42.5,-43.25,-1.0176470588235293,-865.0
2022-08-09,-1,2022-08-09 09:50:00,2022-08-09 10:45:00,2022-08-09 11:00:00,2022-08-09 11:05:00,15576.5,15653.5,2022-08-09 11:20:00,15641.75,thesis_flip,77.0,-66.0,-0.8571428571428571,-1320.0
2022-08-12,1,2022-08-12 10:15:00,2022-08-12 11:05:00,2022-08-12 11:15:00,2022-08-12 11:20:00,16062.25,15976.25,2022-08-12 12:55:00,16073.0,thesis_flip,86.0,10.0,0.11627906976744186,200.0
2022-08-15,1,2022-08-15 09:50:00,2022-08-15 10:35:00,2022-08-15 11:20:00,2022-08-15 11:25:00,16177.0,16130.5,2022-08-15 13:40:00,16240.0,thesis_flip,46.5,62.25,1.3387096774193548,1245.0
2022-08-16,-1,2022-08-16 10:00:00,2022-08-16 10:20:00,2022-08-16 10:30:00,2022-08-16 10:35:00,16116.5,16199.5,2022-08-16 10:50:00,16159.75,thesis_flip,83.0,-44.0,-0.5301204819277109,-880.0
2022-08-17,-1,2022-08-17 10:10:00,2022-08-17 10:40:00,2022-08-17 10:50:00,2022-08-17 10:55:00,16019.25,16092.5,2022-08-17 11:20:00,16048.0,thesis_flip,73.25,-29.5,-0.40273037542662116,-590.0
2022-08-22,-1,2022-08-22 09:45:00,2022-08-22 10:00:00,2022-08-22 10:10:00,2022-08-22 10:15:00,15589.5,15640.25,2022-08-22 11:55:00,15580.5,thesis_flip,50.75,8.25,0.1625615763546798,165.0
2022-08-23,1,2022-08-23 09:50:00,2022-08-23 10:15:00,2022-08-23 11:10:00,2022-08-23 11:15:00,15509.25,15466.25,2022-08-23 11:30:00,15501.25,thesis_flip,43.0,-8.75,-0.20348837209302326,-175.0
2022-08-24,1,2022-08-24 10:10:00,2022-08-24 10:35:00,2022-08-24 11:10:00,2022-08-24 11:15:00,15559.75,15490.75,2022-08-24 12:20:00,15587.0,thesis_flip,69.0,26.5,0.38405797101449274,530.0
2022-09-01,-1,2022-09-01 10:00:00,2022-09-01 10:50:00,2022-09-01 10:55:00,2022-09-01 11:00:00,14644.5,14764.25,2022-09-01 11:35:00,14662.5,thesis_flip,119.75,-18.75,-0.15657620041753653,-375.0
2022-09-06,-1,2022-09-06 09:45:00,2022-09-06 11:20:00,2022-09-06 11:25:00,2022-09-06 11:30:00,14657.75,14730.75,2022-09-06 11:40:00,14730.75,stop,73.0,-73.75,-1.0102739726027397,-1475.0
2022-09-08,1,2022-09-08 09:50:00,2022-09-08 10:10:00,2022-09-08 10:15:00,2022-09-08 10:20:00,14861.25,14770.0,2022-09-08 11:40:00,14920.75,thesis_flip,91.25,58.75,0.6438356164383562,1175.0
2022-09-12,1,2022-09-12 09:50:00,2022-09-12 11:05:00,2022-09-12 11:20:00,2022-09-12 11:25:00,15311.0,15265.75,2022-09-12 11:40:00,15306.25,thesis_flip,45.25,-5.5,-0.12154696132596685,-110.0
2022-09-13,-1,2022-09-13 09:55:00,2022-09-13 10:30:00,2022-09-13 10:35:00,2022-09-13 10:40:00,14847.25,14920.5,2022-09-13 11:40:00,14803.5,thesis_flip,73.25,43.0,0.5870307167235495,860.0
2022-09-14,1,2022-09-14 09:55:00,2022-09-14 10:45:00,2022-09-14 10:50:00,2022-09-14 10:55:00,14735.0,14604.5,2022-09-14 11:25:00,14720.5,thesis_flip,130.5,-15.25,-0.11685823754789272,-305.0
2022-09-16,1,2022-09-16 10:30:00,2022-09-16 11:00:00,2022-09-16 11:15:00,2022-09-16 11:20:00,14360.75,14316.5,2022-09-16 11:35:00,14316.5,stop,44.25,-45.0,-1.0169491525423728,-900.0
2022-09-19,1,2022-09-19 09:50:00,2022-09-19 10:15:00,2022-09-19 10:35:00,2022-09-19 10:40:00,14457.0,14381.5,2022-09-19 10:55:00,14451.25,thesis_flip,75.5,-6.5,-0.08609271523178808,-130.0
2022-09-21,1,2022-09-21 09:45:00,2022-09-21 10:10:00,2022-09-21 10:25:00,2022-09-21 10:30:00,14507.75,14462.0,2022-09-21 10:45:00,14464.5,thesis_flip,45.75,-44.0,-0.9617486338797814,-880.0
2022-09-27,-1,2022-09-27 10:00:00,2022-09-27 10:30:00,2022-09-27 11:00:00,2022-09-27 11:05:00,13967.75,14015.25,2022-09-27 12:55:00,13818.5,thesis_flip,47.5,148.5,3.126315789473684,2970.0
2022-10-06,-1,2022-10-06 10:00:00,2022-10-06 10:50:00,2022-10-06 11:10:00,2022-10-06 11:15:00,14099.25,14157.75,2022-10-06 11:20:00,14157.75,stop,58.5,-59.25,-1.0128205128205128,-1185.0
2022-10-07,-1,2022-10-07 09:50:00,2022-10-07 10:25:00,2022-10-07 10:30:00,2022-10-07 10:35:00,13737.75,13786.75,2022-10-07 10:50:00,13761.75,thesis_flip,49.0,-24.75,-0.5051020408163265,-495.0
2022-10-10,-1,2022-10-10 09:50:00,2022-10-10 10:10:00,2022-10-10 10:30:00,2022-10-10 10:35:00,13513.75,13579.25,2022-10-10 11:15:00,13473.75,thesis_flip,65.5,39.25,0.5992366412213741,785.0
2022-10-17,1,2022-10-17 10:10:00,2022-10-17 10:40:00,2022-10-17 11:20:00,2022-10-17 11:25:00,13576.5,13533.5,2022-10-17 12:15:00,13613.5,thesis_flip,43.0,36.25,0.8430232558139535,725.0
2022-10-21,1,2022-10-21 10:20:00,2022-10-21 10:55:00,2022-10-21 11:25:00,2022-10-21 11:30:00,13632.0,13562.0,2022-10-21 14:20:00,13795.75,thesis_flip,70.0,163.0,2.3285714285714287,3260.0
2022-10-24,-1,2022-10-24 10:00:00,2022-10-24 10:15:00,2022-10-24 10:20:00,2022-10-24 10:25:00,13732.75,13814.0,2022-10-24 10:35:00,13814.0,stop,81.25,-82.0,-1.0092307692307692,-1640.0
2022-10-26,1,2022-10-26 09:45:00,2022-10-26 10:20:00,2022-10-26 10:25:00,2022-10-26 10:30:00,14089.25,13983.75,2022-10-26 11:00:00,14116.0,thesis_flip,105.5,26.0,0.24644549763033174,520.0
2022-10-27,-1,2022-10-27 09:45:00,2022-10-27 10:50:00,2022-10-27 10:55:00,2022-10-27 11:00:00,13831.5,13964.0,2022-10-27 12:50:00,13804.0,thesis_flip,132.5,26.75,0.2018867924528302,535.0
2022-10-31,-1,2022-10-31 09:45:00,2022-10-31 10:10:00,2022-10-31 10:20:00,2022-10-31 10:25:00,13912.5,13964.25,2022-10-31 10:45:00,13922.5,thesis_flip,51.75,-10.75,-0.20772946859903382,-215.0
2022-11-02,-1,2022-11-02 10:10:00,2022-11-02 10:25:00,2022-11-02 11:10:00,2022-11-02 11:15:00,13749.25,13798.25,2022-11-02 12:50:00,13727.75,thesis_flip,49.0,20.75,0.42346938775510207,415.0
2022-11-08,1,2022-11-08 10:15:00,2022-11-08 10:35:00,2022-11-08 10:45:00,2022-11-08 10:50:00,13642.75,13593.75,2022-11-08 11:50:00,13700.75,thesis_flip,49.0,57.25,1.1683673469387754,1145.0
2022-11-10,1,2022-11-10 09:55:00,2022-11-10 10:50:00,2022-11-10 11:30:00,2022-11-10 11:35:00,13985.5,13869.25,2022-11-10 12:10:00,13990.0,thesis_flip,116.25,3.75,0.03225806451612903,75.0
2022-11-11,1,2022-11-11 09:45:00,2022-11-11 10:05:00,2022-11-11 10:10:00,2022-11-11 10:15:00,14222.75,14103.75,2022-11-11 11:10:00,14231.75,thesis_flip,119.0,8.25,0.06932773109243698,165.0
2022-11-15,-1,2022-11-15 09:45:00,2022-11-15 10:15:00,2022-11-15 10:35:00,2022-11-15 10:40:00,14527.5,14565.75,2022-11-15 11:15:00,14512.0,thesis_flip,38.25,14.75,0.38562091503267976,295.0
2022-11-16,-1,2022-11-16 09:45:00,2022-11-16 10:10:00,2022-11-16 10:15:00,2022-11-16 10:20:00,14243.25,14309.25,2022-11-16 10:35:00,14288.0,thesis_flip,66.0,-45.5,-0.6893939393939394,-910.0
2022-11-17,1,2022-11-17 10:15:00,2022-11-17 11:00:00,2022-11-17 11:25:00,2022-11-17 11:30:00,14151.0,14109.0,2022-11-17 12:25:00,14205.25,thesis_flip,42.0,53.5,1.2738095238095237,1070.0
2022-11-18,-1,2022-11-18 09:45:00,2022-11-18 10:05:00,2022-11-18 10:55:00,2022-11-18 11:00:00,14183.5,14295.5,2022-11-18 11:15:00,14191.5,thesis_flip,112.0,-8.75,-0.078125,-175.0
2022-11-23,1,2022-11-23 09:45:00,2022-11-23 10:15:00,2022-11-23 10:30:00,2022-11-23 10:35:00,14385.75,14312.75,2022-11-23 10:50:00,14375.5,thesis_flip,73.0,-11.0,-0.1506849315068493,-220.0
2022-11-29,-1,2022-11-29 10:10:00,2022-11-29 10:40:00,2022-11-29 10:50:00,2022-11-29 10:55:00,14104.75,14149.5,2022-11-29 11:35:00,14008.75,thesis_flip,44.75,95.25,2.1284916201117317,1905.0
2022-12-02,1,2022-12-02 10:10:00,2022-12-02 10:50:00,2022-12-02 11:20:00,2022-12-02 11:25:00,14424.5,14389.75,2022-12-02 12:00:00,14454.5,thesis_flip,34.75,29.25,0.841726618705036,585.0
2022-12-05,-1,2022-12-05 10:05:00,2022-12-05 10:20:00,2022-12-05 10:50:00,2022-12-05 10:55:00,14415.75,14443.5,2022-12-05 11:00:00,14443.5,stop,27.75,-28.5,-1.027027027027027,-570.0
2022-12-07,-1,2022-12-07 09:45:00,2022-12-07 10:40:00,2022-12-07 11:05:00,2022-12-07 11:10:00,14056.75,14092.0,2022-12-07 11:40:00,13995.5,thesis_flip,35.25,60.5,1.7163120567375887,1210.0
2022-12-15,-1,2022-12-15 09:45:00,2022-12-15 10:05:00,2022-12-15 10:45:00,2022-12-15 10:50:00,13926.25,14015.25,2022-12-15 12:35:00,13888.0,thesis_flip,89.0,37.5,0.42134831460674155,750.0
2022-12-19,-1,2022-12-19 09:45:00,2022-12-19 10:25:00,2022-12-19 10:35:00,2022-12-19 10:40:00,13651.5,13702.5,2022-12-19 11:20:00,13627.0,thesis_flip,51.0,23.75,0.46568627450980393,475.0
2022-12-21,1,2022-12-21 09:45:00,2022-12-21 10:10:00,2022-12-21 10:30:00,2022-12-21 10:35:00,13716.25,13610.75,2022-12-21 11:20:00,13743.5,thesis_flip,105.5,26.5,0.25118483412322273,530.0
2022-12-22,-1,2022-12-22 09:45:00,2022-12-22 10:15:00,2022-12-22 10:20:00,2022-12-22 10:25:00,13420.5,13517.5,2022-12-22 10:50:00,13417.0,thesis_flip,97.0,2.75,0.028350515463917526,55.0
2022-12-27,-1,2022-12-27 09:45:00,2022-12-27 10:10:00,2022-12-27 10:55:00,2022-12-27 11:00:00,13365.5,13410.5,2022-12-27 11:25:00,13374.0,thesis_flip,45.0,-9.25,-0.20555555555555555,-185.0
2023-01-03,-1,2023-01-03 09:45:00,2023-01-03 10:20:00,2023-01-03 10:30:00,2023-01-03 10:35:00,13314.0,13477.25,2023-01-03 11:00:00,13367.75,thesis_flip,163.25,-54.5,-0.333843797856049,-1090.0
2023-01-04,-1,2023-01-04 10:00:00,2023-01-04 10:50:00,2023-01-04 11:00:00,2023-01-04 11:05:00,13338.5,13363.75,2023-01-04 11:10:00,13363.75,stop,25.25,-26.0,-1.0297029702970297,-520.0
2023-01-11,1,2023-01-11 10:05:00,2023-01-11 10:30:00,2023-01-11 11:05:00,2023-01-11 11:10:00,13732.5,13706.0,2023-01-11 12:40:00,13790.5,thesis_flip,26.5,57.25,2.160377358490566,1145.0
2023-01-16,-1,2023-01-16 10:10:00,2023-01-16 10:20:00,2023-01-16 11:15:00,2023-01-16 11:20:00,13980.0,13993.25,2023-01-16 12:35:00,13969.25,thesis_flip,13.25,10.0,0.7547169811320755,200.0
2023-01-17,1,2023-01-17 10:00:00,2023-01-17 11:00:00,2023-01-17 11:25:00,2023-01-17 11:30:00,13975.5,13947.5,2023-01-17 12:15:00,13995.5,thesis_flip,28.0,19.25,0.6875,385.0
2023-01-19,-1,2023-01-19 09:45:00,2023-01-19 10:05:00,2023-01-19 10:10:00,2023-01-19 10:15:00,13766.75,13809.0,2023-01-19 10:15:00,13809.0,stop,42.25,-43.0,-1.017751479289941,-860.0
2023-01-20,1,2023-01-20 09:50:00,2023-01-20 10:20:00,2023-01-20 11:00:00,2023-01-20 11:05:00,13885.75,13816.75,2023-01-20 11:45:00,13911.25,thesis_flip,69.0,24.75,0.358695652173913,495.0
2023-01-24,1,2023-01-24 09:50:00,2023-01-24 10:20:00,2023-01-24 10:50:00,2023-01-24 10:55:00,14314.5,14231.0,2023-01-24 11:15:00,14307.0,thesis_flip,83.5,-8.25,-0.09880239520958084,-165.0
